ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz,AngleZ,AngleX,AngleY
946819610,8967127000000,,,-1260194546609968384,0.0,4258.5339397192,16.227892467922473,11.181645041792548,3480,27,0.0,15,405113652985004,5,40.4,401.40362548828125,0.0272000003606081,0,0.0,0.0,,,,,0,,1,,,61.5625,-99.71875,-8.5
946819611,8967127000000,,,-1260194546609968384,0.0,4258.5339397192,16.227892467922473,11.181645041792548,3480,32,0.0,15,405113664089056,8,36.4,-342.26177978515625,0.05000000074505806,0,0.0,0.0,,,,,0,,1,,,61.5625,-99.71875,-8.5
946820621,8967835000000,,,-1260194546609889024,0.0,4158.821422606707,16.853986818360777,8.417765789540553,3481,10,0.0,15,405114375425033,14,30.7,-290.5079040527344,0.0860000029206276,0,0.0,0.0,,,,,0,,1,,,115.53125,-100.28125,-8.765625
946820622,8967835000000,,,-1260194546609889024,0.0,4158.821422606707,16.853986818360777,8.417765789540553,3481,14,0.0,15,405114365127151,10,34.1,-468.39837646484375,0.04609999805688858,0,0.0,0.0,,,,,0,,1,,,115.53125,-100.28125,-8.765625
946820622,8967835000000,,,-1260194546609889024,0.0,4158.821422606707,16.853986818360777,8.417765789540553,3481,20,0.0,15,405114378080798,21,26.7,67.07283020019531,0.2777000069618225,0,0.0,0.0,,,,,0,,1,,,115.53125,-100.28125,-8.765625
946820623,8967835000000,,,-1260194546609889024,0.0,4158.821422606707,16.853986818360777,8.417765789540553,3481,21,0.0,15,405114371142784,17,28.0,468.2796325683594,0.11389999836683273,0,0.0,0.0,,,,,0,,1,,,115.53125,-100.28125,-8.765625
946820624,8967835000000,,,-1260194546609889024,0.0,4158.821422606707,16.853986818360777,8.417765789540553,3481,27,0.0,15,405114360904689,8,36.0,396.2298278808594,0.060499999672174454,0,0.0,0.0,,,,,0,,1,,,115.53125,-100.28125,-8.765625
946820624,8967835000000,,,-1260194546609889024,0.0,4158.821422606707,16.853986818360777,8.417765789540553,3481,32,0.0,15,405114372010461,9,35.0,-347.8729553222656,0.05250000208616257,0,0.0,0.0,,,,,0,,1,,,115.53125,-100.28125,-8.765625
946821620,8969035000000,,,-1260194546609030656,0.0,4236.1305095255375,-0.5689981556872793,9.899859245982205,3482,10,0.0,15,405115574567903,7,37.4,-282.622314453125,0.048500001430511475,0,0.0,0.0,,,,,0,,1,,,145.28125,-87.03125,-2.90625
946821621,8969035000000,,,-1260194546609030656,0.0,4236.1305095255375,-0.5689981556872793,9.899859245982205,3482,14,0.0,15,405115564270690,9,35.3,-460.39849853515625,0.07050000131130219,0,0.0,0.0,,,,,0,,1,,,145.28125,-87.03125,-2.90625
946821622,8969035000000,,,-1260194546609030656,0.0,4236.1305095255375,-0.5689981556872793,9.899859245982205,3482,15,0.0,15,405115562870049,27,24.5,592.8599243164062,0.6345000267028809,0,0.0,0.0,,,,,0,,1,,,145.28125,-87.03125,-2.90625
946821623,8969035000000,,,-1260194546609030656,0.0,4236.1305095255375,-0.5689981556872793,9.899859245982205,3482,20,0.0,15,405115577222089,16,29.9,75.05191802978516,0.09989999979734421,0,0.0,0.0,,,,,0,,1,,,145.28125,-87.03125,-2.90625
946821624,8969035000000,,,-1260194546609030656,0.0,4236.1305095255375,-0.5689981556872793,9.899859245982205,3482,21,0.0,15,405115570282588,21,26.8,476.4249572753906,0.26570001244544983,0,0.0,0.0,,,,,0,,1,,,145.28125,-87.03125,-2.90625
946821624,8969035000000,,,-1260194546609030656,0.0,4236.1305095255375,-0.5689981556872793,9.899859245982205,3482,24,0.0,15,405115573525985,14,30.5,327.6855773925781,0.08299999684095383,0,0.0,0.0,,,,,0,,1,,,145.28125,-87.03125,-2.90625
946821625,8969035000000,,,-1260194546609030656,0.0,4236.1305095255375,-0.5689981556872793,9.899859245982205,3482,27,0.0,15,405115560044789,7,37.2,404.01654052734375,0.057500001043081284,0,0.0,0.0,,,,,0,,1,,,145.28125,-87.03125,-2.90625
946821625,8969035000000,,,-1260194546609030656,0.0,4236.1305095255375,-0.5689981556872793,9.899859245982205,3482,32,0.0,15,405115571153535,11,33.2,-339.79083251953125,0.059700001031160355,0,0.0,0.0,,,,,0,,1,,,145.28125,-87.03125,-2.90625
946822619,8970041000000,,,-1260194546608854528,0.0,4192.307125777006,25.1681381219912,10.710874203290587,3483,10,0.0,15,405116580392702,10,34.6,-287.25,0.06859999895095825,0,0.0,0.0,,,,,0,,1,,,189.53125,-95.09375,-5.09375
946822620,8970041000000,,,-1260194546608854528,0.0,4192.307125777006,25.1681381219912,10.710874203290587,3483,14,0.0,15,405116570095942,21,26.7,-465.7752990722656,0.26570001244544983,0,0.0,0.0,,,,,0,,1,,,189.53125,-95.09375,-5.09375
946822621,8970041000000,,,-1260194546608854528,0.0,4192.307125777006,25.1681381219912,10.710874203290587,3483,15,0.0,15,405116568691868,6,38.4,588.0633544921875,0.03689999878406525,0,0.0,0.0,,,,,0,,1,,,189.53125,-95.09375,-5.09375
946822623,8970041000000,,,-1260194546608854528,0.0,4192.307125777006,25.1681381219912,10.710874203290587,3483,24,0.0,15,405116579348728,9,35.4,322.95697021484375,0.06300000101327896,0,0.0,0.0,,,,,0,,1,,,189.53125,-95.09375,-5.09375
946822624,8970041000000,,,-1260194546608854528,0.0,4192.307125777006,25.1681381219912,10.710874203290587,3483,27,0.0,15,405116565867297,12,32.1,399.1763610839844,0.0559999980032444,0,0.0,0.0,,,,,0,,1,,,189.53125,-95.09375,-5.09375
946822625,8970041000000,,,-1260194546608854528,0.0,4192.307125777006,25.1681381219912,10.710874203290587,3483,32,0.0,15,405116576978476,8,36.3,-344.59796142578125,0.054499998688697815,0,0.0,0.0,,,,,0,,1,,,189.53125,-95.09375,-5.09375
946823610,8971138000000,,,-1260194546608688640,0.0,4192.00723990798,8.279866040311196,9.104419028226225,3484,10,0.0,15,405117677227892,19,27.4,-281.4612121582031,0.08910000324249268,0,0.0,0.0,,,,,0,,1,,,221.57812,-85.03125,-4.90625
946823611,8971138000000,,,-1260194546608688640,0.0,4192.00723990798,8.279866040311196,9.104419028226225,3484,12,0.0,15,405117664756268,40,21.3,-484.3164367675781,0.8374999761581421,0,0.0,0.0,,,,,0,,1,,,221.57812,-85.03125,-4.90625
946823612,8971138000000,,,-1260194546608688640,0.0,4192.00723990798,8.279866040311196,9.104419028226225,3484,14,0.0,15,405117666931658,40,21.6,-458.8646545410156,0.7804999947547913,0,0.0,0.0,,,,,0,,1,,,221.57812,-85.03125,-4.90625
946823612,8971138000000,,,-1260194546608688640,0.0,4192.00723990798,8.279866040311196,9.104419028226225,3484,15,0.0,15,405117665523765,4,42.2,594.0025024414062,0.015300000086426735,0,0.0,0.0,,,,,0,,1,,,221.57812,-85.03125,-4.90625
946823613,8971138000000,,,-1260194546608688640,0.0,4192.00723990798,8.279866040311196,9.104419028226225,3484,20,0.0,15,405117679879513,14,30.5,76.30964660644531,0.05530000105500221,0,0.0,0.0,,,,,0,,1,,,221.57812,-85.03125,-4.90625
946823613,8971138000000,,,-1260194546608688640,0.0,4192.00723990798,8.279866040311196,9.104419028226225,3484,24,0.0,15,405117676181657,6,38.7,328.9362487792969,0.03519999980926514,0,0.0,0.0,,,,,0,,1,,,221.57812,-85.03125,-4.90625
946823614,8971138000000,,,-1260194546608688640,0.0,4192.00723990798,8.279866040311196,9.104419028226225,3484,32,0.0,15,405117673813826,14,30.4,-338.91851806640625,0.046300001442432404,0,0.0,0.0,,,,,0,,1,,,221.57812,-85.03125,-4.90625
946824609,8971926000000,,,-1260194546608360960,0.0,4152.871668338776,27.57624702788971,8.47811551946979,3485,10,0.0,15,405118464900788,24,25.9,-283.0382080078125,0.18540000915527344,0,0.0,0.0,,,,,0,,1,,,261.79688,-85.484375,-2.921875
946824610,8971926000000,,,-1260194546608360960,0.0,4152.871668338776,27.57624702788971,8.47811551946979,3485,15,0.0,15,405118453194419,7,37.6,592.2674560546875,0.032099999487400055,0,0.0,0.0,,,,,0,,1,,,261.79688,-85.484375,-2.921875
946824610,8971926000000,,,-1260194546608360960,0.0,4152.871668338776,27.57624702788971,8.47811551946979,3485,20,0.0,15,405118467551526,13,31.0,74.70950317382812,0.034299999475479126,0,0.0,0.0,,,,,0,,1,,,261.79688,-85.484375,-2.921875
946824611,8971926000000,,,-1260194546608360960,0.0,4152.871668338776,27.57624702788971,8.47811551946979,3485,21,0.0,15,405118460607973,24,25.1,475.7457275390625,0.2093999981880188,0,0.0,0.0,,,,,0,,1,,,261.79688,-85.484375,-2.921875
946824612,8971926000000,,,-1260194546608360960,0.0,4152.871668338776,27.57624702788971,8.47811551946979,3485,24,0.0,15,405118463852991,6,38.7,327.2855224609375,0.015700001269578934,0,0.0,0.0,,,,,0,,1,,,261.79688,-85.484375,-2.921875
946825605,8972937000000,,,-1260194546608275712,0.0,4183.951299637556,22.0796857192171,12.607313469065332,3486,10,0.0,15,405119475816614,21,26.3,-286.888671875,0.12020000070333481,0,0.0,0.0,,,,,0,,1,,,304.65625,-87.71875,-1.640625
946825606,8972937000000,,,-1260194546608275712,0.0,4183.951299637556,22.0796857192171,12.607313469065332,3486,15,0.0,15,405119464107276,6,39.4,588.3604125976562,0.016300000250339508,0,0.0,0.0,,,,,0,,1,,,304.65625,-87.71875,-1.640625
946825606,8972937000000,,,-1260194546608275712,0.0,4183.951299637556,22.0796857192171,12.607313469065332,3486,20,0.0,15,405119478466168,17,28.0,70.64337921142578,0.06780000030994415,0,0.0,0.0,,,,,0,,1,,,304.65625,-87.71875,-1.640625
946825607,8972937000000,,,-1260194546608275712,0.0,4183.951299637556,22.0796857192171,12.607313469065332,3486,21,0.0,15,405119471521301,11,33.0,471.806396484375,0.03550000116229057,0,0.0,0.0,,,,,0,,1,,,304.65625,-87.71875,-1.640625
946825607,8972937000000,,,-1260194546608275712,0.0,4183.951299637556,22.0796857192171,12.607313469065332,3486,24,0.0,15,405119474766729,7,37.2,323.5562438964844,0.03360000252723694,0,0.0,0.0,,,,,0,,1,,,304.65625,-87.71875,-1.640625
946825608,8972937000000,,,-1260194546608275712,0.0,4183.951299637556,22.0796857192171,12.607313469065332,3486,32,0.0,15,405119472402814,21,26.0,-344.1796875,0.11569999903440475,0,0.0,0.0,,,,,0,,1,,,304.65625,-87.71875,-1.640625
946826624,8973832000000,,,-1260194546607983104,0.0,4179.646726697683,8.635358039093019,10.032367005109167,3487,10,0.0,15,405120370524734,14,30.4,-286.9902038574219,0.07850000262260437,0,0.0,0.0,,,,,0,,1,,,3.109375,-94.421875,-4.328125
946826624,8973832000000,,,-1260194546607983104,0.0,4179.646726697683,8.635358039093019,10.032367005109167,3487,15,0.0,15,405120358812852,8,36.0,588.3806762695312,0.057500001043081284,0,0.0,0.0,,,,,0,,1,,,3.109375,-94.421875,-4.328125
946826625,8973832000000,,,-1260194546607983104,0.0,4179.646726697683,8.635358039093019,10.032367005109167,3487,20,0.0,15,405120373173318,21,26.7,70.83582305908203,0.2702000141143799,0,0.0,0.0,,,,,0,,1,,,3.109375,-94.421875,-4.328125
946826625,8973832000000,,,-1260194546607983104,0.0,4179.646726697683,8.635358039093019,10.032367005109167,3487,21,0.0,15,405120366227315,9,35.3,471.7342529296875,0.04349999874830246,0,0.0,0.0,,,,,0,,1,,,3.109375,-94.421875,-4.328125
946826626,8973832000000,,,-1260194546607983104,0.0,4179.646726697683,8.635358039093019,10.032367005109167,3487,24,0.0,15,405120369473081,16,29.8,323.2486267089844,0.08789999783039093,0,0.0,0.0,,,,,0,,1,,,3.109375,-94.421875,-4.328125
946826626,8973832000000,,,-1260194546607983104,0.0,4179.646726697683,8.635358039093019,10.032367005109167,3487,32,0.0,15,405120367111325,14,30.3,-344.41973876953125,0.07400000095367432,0,0.0,0.0,,,,,0,,1,,,3.109375,-94.421875,-4.328125
946827616,8975047000000,,,-1260194546607398144,0.0,4248.690325766802,9.119340048624622,10.508600613524601,3488,10,0.0,15,405121584941030,21,26.1,-280.5993957519531,0.2567000091075897,0,0.0,0.0,,,,,0,,1,,,28.4375,-96.109375,-5.078125
946827617,8975047000000,,,-1260194546607398144,0.0,4248.690325766802,9.119340048624622,10.508600613524601,3488,14,0.0,15,405121574647401,11,33.0,-458.8280944824219,0.0642000064253807,0,0.0,0.0,,,,,0,,1,,,28.4375,-96.109375,-5.078125
946827618,8975047000000,,,-1260194546607398144,0.0,4248.690325766802,9.119340048624622,10.508600613524601,3488,15,0.0,15,405121573225606,21,26.7,594.1939086914062,0.2702000141143799,0,0.0,0.0,,,,,0,,1,,,28.4375,-96.109375,-5.078125
946827618,8975047000000,,,-1260194546607398144,0.0,4248.690325766802,9.119340048624622,10.508600613524601,3488,20,0.0,15,405121587588128,17,28.8,77.08839416503906,0.10790000110864639,0,0.0,0.0,,,,,0,,1,,,28.4375,-96.109375,-5.078125
946827619,8975047000000,,,-1260194546607398144,0.0,4248.690325766802,9.119340048624622,10.508600613524601,3488,21,0.0,15,405121580640481,11,33.0,478.07696533203125,0.07320000231266022,0,0.0,0.0,,,,,0,,1,,,28.4375,-96.109375,-5.078125
946827619,8975047000000,,,-1260194546607398144,0.0,4248.690325766802,9.119340048624622,10.508600613524601,3488,24,0.0,15,405121583886889,16,29.3,329.6925354003906,0.07889999449253082,0,0.0,0.0,,,,,0,,1,,,28.4375,-96.109375,-5.078125
946827620,8975047000000,,,-1260194546607398144,0.0,4248.690325766802,9.119340048624622,10.508600613524601,3488,27,0.0,15,405121570404190,10,34.9,405.708251953125,0.053599998354911804,0,0.0,0.0,,,,,0,,1,,,28.4375,-96.109375,-5.078125
946827620,8975047000000,,,-1260194546607398144,0.0,4248.690325766802,9.119340048624622,10.508600613524601,3488,32,0.0,15,405121581527854,11,33.8,-338.0483093261719,0.0747000053524971,0,0.0,0.0,,,,,0,,1,,,28.4375,-96.109375,-5.078125
946828627,8976142000000,,,-1260194546607039488,0.0,4188.318271189928,28.821055541723513,10.415009026030468,3489,8,0.0,15,405122664037282,40,21.0,171.33091735839844,0.8675000071525574,0,0.0,0.0,,,,,0,,1,,,62.84375,-85.359375,-4.640625
946828627,8976142000000,,,-1260194546607039488,0.0,4188.318271189928,28.821055541723513,10.415009026030468,3489,10,0.0,15,405122679583479,17,28.6,-281.7574768066406,0.06930000334978104,0,0.0,0.0,,,,,0,,1,,,62.84375,-85.359375,-4.640625
946828628,8976142000000,,,-1260194546607039488,0.0,4188.318271189928,28.821055541723513,10.415009026030468,3489,14,0.0,15,405122669290587,8,36.1,-459.94903564453125,0.027500001713633537,0,0.0,0.0,,,,,0,,1,,,62.84375,-85.359375,-4.640625
946828628,8976142000000,,,-1260194546607039488,0.0,4188.318271189928,28.821055541723513,10.415009026030468,3489,20,0.0,15,405122682229367,24,25.0,76.47447967529297,0.21240000426769257,0,0.0,0.0,,,,,0,,1,,,62.84375,-85.359375,-4.640625
946828629,8976142000000,,,-1260194546607039488,0.0,4188.318271189928,28.821055541723513,10.415009026030468,3489,21,0.0,15,405122675280150,10,34.5,477.2671203613281,0.03959999978542328,0,0.0,0.0,,,,,0,,1,,,62.84375,-85.359375,-4.640625
946828629,8976142000000,,,-1260194546607039488,0.0,4188.318271189928,28.821055541723513,10.415009026030468,3489,24,0.0,15,405122678526997,31,23.0,330.21661376953125,0.7384999990463257,0,0.0,0.0,,,,,0,,1,,,62.84375,-85.359375,-4.640625
946828629,8976142000000,,,-1260194546607039488,0.0,4188.318271189928,28.821055541723513,10.415009026030468,3489,27,0.0,15,405122665044187,6,38.5,404.4890441894531,0.018699999898672104,0,0.0,0.0,,,,,0,,1,,,62.84375,-85.359375,-4.640625
946828630,8976142000000,,,-1260194546607039488,0.0,4188.318271189928,28.821055541723513,10.415009026030468,3489,32,0.0,15,405122676170572,8,36.3,-339.2147216796875,0.03800000250339508,0,0.0,0.0,,,,,0,,1,,,62.84375,-85.359375,-4.640625
946829610,8976853000000,,,-1260194546606957568,0.0,4140.239208936691,25.317501019500188,8.19718726818359,3490,10,0.0,15,405123390502125,16,29.8,-285.07891845703125,0.08940000087022781,0,0.0,0.0,,,,,0,,1,,,95.875,-98.484375,-8.1875
946829611,8976853000000,,,-1260194546606957568,0.0,4140.239208936691,25.317501019500188,8.19718726818359,3490,14,0.0,15,405123380209535,9,35.5,-463.1703796386719,0.06450000405311584,0,0.0,0.0,,,,,0,,1,,,95.875,-98.484375,-8.1875
946829612,8976853000000,,,-1260194546606957568,0.0,4140.239208936691,25.317501019500188,8.19718726818359,3490,20,0.0,15,405123393147049,19,27.6,72.9427261352539,0.18320000171661377,0,0.0,0.0,,,,,0,,1,,,95.875,-98.484375,-8.1875
946829612,8976853000000,,,-1260194546606957568,0.0,4140.239208936691,25.317501019500188,8.19718726818359,3490,21,0.0,15,405123386196971,14,30.9,473.95770263671875,0.10249999910593033,0,0.0,0.0,,,,,0,,1,,,95.875,-98.484375,-8.1875
946829613,8976853000000,,,-1260194546606957568,0.0,4140.239208936691,25.317501019500188,8.19718726818359,3490,27,0.0,15,405123375961080,6,38.8,401.3982849121094,0.04740000143647194,0,0.0,0.0,,,,,0,,1,,,95.875,-98.484375,-8.1875
946829614,8976853000000,,,-1260194546606957568,0.0,4140.239208936691,25.317501019500188,8.19718726818359,3490,32,0.0,15,405123387089267,8,36.7,-342.3821105957031,0.04100000113248825,0,0.0,0.0,,,,,0,,1,,,95.875,-98.484375,-8.1875
946830615,8978047000000,,,-1260194546606113536,0.0,4211.563616991043,15.118139786414465,10.32430032409993,3491,10,0.0,15,405124583659345,11,33.8,-282.65020751953125,0.07770000398159027,0,0.0,0.0,,,,,0,,1,,,140.07812,-99.40625,-9.375
946830616,8978047000000,,,-1260194546606113536,0.0,4211.563616991043,15.118139786414465,10.32430032409993,3491,14,0.0,15,405124573367505,9,35.1,-460.9827575683594,0.05400000140070915,0,0.0,0.0,,,,,0,,1,,,140.07812,-99.40625,-9.375
946830616,8978047000000,,,-1260194546606113536,0.0,4211.563616991043,15.118139786414465,10.32430032409993,3491,15,0.0,15,405124571934971,24,25.1,591.8323364257812,0.6180000305175781,0,0.0,0.0,,,,,0,,1,,,140.07812,-99.40625,-9.375
946830618,8978047000000,,,-1260194546606113536,0.0,4211.563616991043,15.118139786414465,10.32430032409993,3491,20,0.0,15,405124586302831,19,27.7,75.43599700927734,0.17270000278949738,0,0.0,0.0,,,,,0,,1,,,140.07812,-99.40625,-9.375
946830619,8978047000000,,,-1260194546606113536,0.0,4211.563616991043,15.118139786414465,10.32430032409993,3491,21,0.0,15,405124579351093,13,31.0,476.1809997558594,0.0835999995470047,0,0.0,0.0,,,,,0,,1,,,140.07812,-99.40625,-9.375
946830619,8978047000000,,,-1260194546606113536,0.0,4211.563616991043,15.118139786414465,10.32430032409993,3491,24,0.0,15,405124582599088,16,29.9,328.0606994628906,0.10740000009536743,0,0.0,0.0,,,,,0,,1,,,140.07812,-99.40625,-9.375
946830620,8978047000000,,,-1260194546606113536,0.0,4211.563616991043,15.118139786414465,10.32430032409993,3491,27,0.0,15,405124569115612,7,37.5,403.5766296386719,0.04100000113248825,0,0.0,0.0,,,,,0,,1,,,140.07812,-99.40625,-9.375
946830620,8978047000000,,,-1260194546606113536,0.0,4211.563616991043,15.118139786414465,10.32430032409993,3491,32,0.0,15,405124580246769,8,36.2,-340.15869140625,0.060499999672174454,0,0.0,0.0,,,,,0,,1,,,140.07812,-99.40625,-9.375
946831621,8979041000000,,,-1260194546606038528,0.0,4186.631180346012,22.211348892283777,7.851070015615194,3492,10,0.0,15,405125577585151,9,35.9,-282.9281921386719,0.06000000238418579,0,0.0,0.0,,,,,0,,1,,,168.0,-83.96875,-5.890625
946831621,8979041000000,,,-1260194546606038528,0.0,4186.631180346012,22.211348892283777,7.851070015615194,3492,14,0.0,15,405125567293844,12,32.7,-461.0352783203125,0.05900000035762787,0,0.0,0.0,,,,,0,,1,,,168.0,-83.96875,-5.890625
946831622,8979041000000,,,-1260194546606038528,0.0,4186.631180346012,22.211348892283777,7.851070015615194,3492,15,0.0,15,405125565858005,11,33.4,591.8331298828125,0.08070000261068344,0,0.0,0.0,,,,,0,,1,,,168.0,-83.96875,-5.890625
946831623,8979041000000,,,-1260194546606038528,0.0,4186.631180346012,22.211348892283777,7.851070015615194,3492,20,0.0,15,405125580227308,16,29.5,75.08077239990234,0.10440000146627426,0,0.0,0.0,,,,,0,,1,,,168.0,-83.96875,-5.890625
946831623,8979041000000,,,-1260194546606038528,0.0,4186.631180346012,22.211348892283777,7.851070015615194,3492,21,0.0,15,405125573274321,16,29.2,476.0952453613281,0.09389999508857727,0,0.0,0.0,,,,,0,,1,,,168.0,-83.96875,-5.890625
946831624,8979041000000,,,-1260194546606038528,0.0,4186.631180346012,22.211348892283777,7.851070015615194,3492,24,0.0,15,405125576522849,12,32.1,327.7109375,0.07249999791383743,0,0.0,0.0,,,,,0,,1,,,168.0,-83.96875,-5.890625
946831624,8979041000000,,,-1260194546606038528,0.0,4186.631180346012,22.211348892283777,7.851070015615194,3492,27,0.0,15,405125563039101,9,35.9,403.4879455566406,0.0689999982714653,0,0.0,0.0,,,,,0,,1,,,168.0,-83.96875,-5.890625
946831625,8979041000000,,,-1260194546606038528,0.0,4186.631180346012,22.211348892283777,7.851070015615194,3492,32,0.0,15,405125574172681,7,37.1,-340.3036804199219,0.048500001430511475,0,0.0,0.0,,,,,0,,1,,,168.0,-83.96875,-5.890625
946832610,8980045000000,,,-1260194546605192960,0.0,4172.169603407383,21.066705740307885,6.849008419023937,3493,10,0.0,15,405126580740897,13,31.0,-286.8114929199219,0.08510000258684158,0,0.0,0.0,,,,,0,,1,,,201.65625,-83.140625,-6.734375
946832611,8980045000000,,,-1260194546605192960,0.0,4172.169603407383,21.066705740307885,6.849008419023937,3493,15,0.0,15,405126569010912,5,40.1,587.6392822265625,0.033400002866983414,0,0.0,0.0,,,,,0,,1,,,201.65625,-83.140625,-6.734375
946832611,8980045000000,,,-1260194546605192960,0.0,4172.169603407383,21.066705740307885,6.849008419023937,3493,20,0.0,15,405126583382083,21,26.8,71.03030395507812,0.25519999861717224,0,0.0,0.0,,,,,0,,1,,,201.65625,-83.140625,-6.734375
946832612,8980045000000,,,-1260194546605192960,0.0,4172.169603407383,21.066705740307885,6.849008419023937,3493,24,0.0,15,405126579676633,8,36.5,323.7832946777344,0.05900000035762787,0,0.0,0.0,,,,,0,,1,,,201.65625,-83.140625,-6.734375
946832613,8980045000000,,,-1260194546605192960,0.0,4172.169603407383,21.066705740307885,6.849008419023937,3493,27,0.0,15,405126566192585,16,29.2,399.7773132324219,0.08339999616146088,0,0.0,0.0,,,,,0,,1,,,201.65625,-83.140625,-6.734375
946832614,8980045000000,,,-1260194546605192960,0.0,4172.169603407383,21.066705740307885,6.849008419023937,3493,32,0.0,15,405126577328679,12,32.8,-344.2081604003906,0.07400000095367432,0,0.0,0.0,,,,,0,,1,,,201.65625,-83.140625,-6.734375
946833620,8981039000000,,,-1260194546604224000,0.0,4171.755164861679,7.441832281861402,10.362468933683164,3494,10,0.0,15,405127573772690,14,30.9,-284.95166015625,0.08299999684095383,0,0.0,0.0,,,,,0,,1,,,239.45312,-99.8125,-9.671875
946833620,8981039000000,,,-1260194546604224000,0.0,4171.755164861679,7.441832281861402,10.362468933683164,3494,15,0.0,15,405127562039704,4,42.0,589.7767333984375,0.04920000210404396,0,0.0,0.0,,,,,0,,1,,,239.45312,-99.8125,-9.671875
946833621,8981039000000,,,-1260194546604224000,0.0,4171.755164861679,7.441832281861402,10.362468933683164,3494,20,0.0,15,405127576412614,21,26.1,73.14942932128906,0.27470001578330994,0,0.0,0.0,,,,,0,,1,,,239.45312,-99.8125,-9.671875
946833622,8981039000000,,,-1260194546604224000,0.0,4171.755164861679,7.441832281861402,10.362468933683164,3494,24,0.0,15,405127572706290,6,39.1,325.9485778808594,0.039900001138448715,0,0.0,0.0,,,,,0,,1,,,239.45312,-99.8125,-9.671875
946833622,8981039000000,,,-1260194546604224000,0.0,4171.755164861679,7.441832281861402,10.362468933683164,3494,27,0.0,15,405127559221912,16,29.6,401.1797180175781,0.10289999842643738,0,0.0,0.0,,,,,0,,1,,,239.45312,-99.8125,-9.671875
946833623,8981039000000,,,-1260194546604224000,0.0,4171.755164861679,7.441832281861402,10.362468933683164,3494,32,0.0,15,405127570360483,16,29.2,-342.4075927734375,0.08940000087022781,0,0.0,0.0,,,,,0,,1,,,239.45312,-99.8125,-9.671875
946834624,8982133000000,,,-1260194546604165120,0.0,4192.566964775324,13.65009492955376,10.413769981697204,3495,10,0.0,15,405128667714834,21,26.9,-281.55413818359375,0.10819999873638153,0,0.0,0.0,,,,,0,,1,,,280.53125,-85.4375,-4.546875
946834625,8982133000000,,,-1260194546604165120,0.0,4192.566964775324,13.65009492955376,10.413769981697204,3495,12,0.0,15,405128655250687,40,21.5,-485.6009216308594,0.793999969959259,0,0.0,0.0,,,,,0,,1,,,280.53125,-85.4375,-4.546875
946834626,8982133000000,,,-1260194546604165120,0.0,4192.566964775324,13.65009492955376,10.413769981697204,3495,15,0.0,15,405128655978692,6,38.6,592.6709594726562,0.03370000049471855,0,0.0,0.0,,,,,0,,1,,,280.53125,-85.4375,-4.546875
946834626,8982133000000,,,-1260194546604165120,0.0,4192.566964775324,13.65009492955376,10.413769981697204,3495,20,0.0,15,405128670353406,12,32.7,76.0892562866211,0.036400001496076584,0,0.0,0.0,,,,,0,,1,,,280.53125,-85.4375,-4.546875
946834627,8982133000000,,,-1260194546604165120,0.0,4192.566964775324,13.65009492955376,10.413769981697204,3495,21,0.0,15,405128663396300,16,29.1,476.931396484375,0.06419999897480011,0,0.0,0.0,,,,,0,,1,,,280.53125,-85.4375,-4.546875
946834627,8982133000000,,,-1260194546604165120,0.0,4192.566964775324,13.65009492955376,10.413769981697204,3495,24,0.0,15,405128666646251,6,38.8,328.9440002441406,0.020200001075863838,0,0.0,0.0,,,,,0,,1,,,280.53125,-85.4375,-4.546875
946834628,8982133000000,,,-1260194546604165120,0.0,4192.566964775324,13.65009492955376,10.413769981697204,3495,32,0.0,15,405128664302873,35,22.2,-339.6456604003906,0.8075000047683716,0,0.0,0.0,,,,,0,,1,,,280.53125,-85.4375,-4.546875
946835618,8982848000000,,,-1260194546604155904,0.0,4155.557602643967,23.35463211755243,7.827541693022369,3496,10,0.0,15,405129382706102,16,29.8,-281.1921691894531,0.10740000009536743,0,0.0,0.0,,,,,0,,1,,,324.53125,-89.15625,0.84375
946835619,8982848000000,,,-1260194546604155904,0.0,4155.557602643967,23.35463211755243,7.827541693022369,3496,15,0.0,15,405129370968126,6,38.8,593.435791015625,0.039900001138448715,0,0.0,0.0,,,,,0,,1,,,324.53125,-89.15625,0.84375
946835619,8982848000000,,,-1260194546604155904,0.0,4155.557602643967,23.35463211755243,7.827541693022369,3496,20,0.0,15,405129385344124,16,29.3,76.70442199707031,0.11190000176429749,0,0.0,0.0,,,,,0,,1,,,324.53125,-89.15625,0.84375
946835620,8982848000000,,,-1260194546604155904,0.0,4155.557602643967,23.35463211755243,7.827541693022369,3496,21,0.0,15,405129378385979,13,31.5,477.31622314453125,0.08209999650716782,0,0.0,0.0,,,,,0,,1,,,324.53125,-89.15625,0.84375
